actor_loss0,critic_loss
                                2389.95703125
                                2317.7998046875
                                2344.637451171875
                                2214.797119140625
                                2334.61181640625
                                2377.4912109375
                                2389.376220703125
                                2331.475830078125
                                2219.1416015625
                                2274.867919921875
                                2278.63134765625
                                2194.510009765625
                                2241.5712890625
                                2131.51904296875
                                2392.097412109375
                                2267.8916015625
                                2200.03076171875
                                2128.9677734375
                                2217.63671875
                                2193.6533203125
                                2271.2021484375
                                2150.9755859375
                                2262.95166015625
                                2180.72705078125
                                2139.39306640625
                                2094.88330078125
                                1977.863037109375
                                2041.43994140625
                                2135.6533203125
                                2117.876220703125
                                2211.147705078125
                                2159.162109375
                                2129.00048828125
                                2196.2744140625
                                2249.8076171875
                                2026.9219970703125
                                2236.391845703125
                                2222.0263671875
                                2229.536376953125
                                2216.2705078125
                                2158.849853515625
                                2106.12841796875
                                2264.02001953125
                                2107.196533203125
                                2170.92919921875
                                2131.693603515625
                                2252.5927734375
                                2061.861572265625
                                2138.95556640625
                                2199.76708984375
                                2022.8599853515625
                                2190.40869140625
                                2066.781494140625
                                2105.922607421875
                                2176.455078125
                                2136.1611328125
                                2223.22998046875
                                2026.230712890625
                                2252.400634765625
                                2012.1644287109375
                                2118.719970703125
                                2066.1767578125
                                2088.21533203125
                                2188.9892578125
                                2038.8155517578125
                                2108.12451171875
                                2240.7880859375
                                2003.07763671875
                                2156.558349609375
                                2071.902587890625
                                2060.91455078125
                                2064.83447265625
                                1998.4141845703125
                                2028.12890625
                                2166.26025390625
                                2092.2275390625
                                2066.526611328125
                                2079.31298828125
                                2161.6806640625
                                2052.880859375
                                2120.66796875
                                2020.946044921875
                                2075.585693359375
                                2025.2398681640625
                                2001.30078125
                                2092.542236328125
                                2052.903564453125
                                2057.357666015625
                                2004.437744140625
                                1998.526611328125
                                1974.3060302734375
                                1921.5455322265625
                                1910.114990234375
                                2083.468505859375
                                2149.58154296875
                                2163.330810546875
                                2062.9248046875
                                2019.489013671875
                                1993.1094970703125
                                2063.5126953125
                                1951.4036865234375
                                1971.7508544921875
